Country,Year,AgriLand,ChildrenPerWoman,DemocracyScore,Exports,FemaleParticipation,ForestArea,GDPpercapita,HealthSpendPerPerson,Hightotechnologyexports,Imports,IncomePerPerson,Incomeshareofrichest10pct,Infantmortality,Inflation,Internetusers,LifeExpectancy,LiteracyRateAdult,LIteracyRateYouth,Populationdensity,ElectricityPerPerson,Taxrevenue,Tradebalance,Trafficdeaths,Urbanpopulationgrowth,YearlyCO2emission
GuineaBissau,1952,51.89663347500001,7.5889999999999995,-2.3333333333333335,11.920008084374999,59.31428637,21200.0,169.78373233,4.08700713,3.933057458,42.67262548000001,811.8013011,0.0,102.49090909090908,27.270778435900002,1.4643780283333332,47.919357142857145,41.3577676,59.49284785,14.877,0.0,0.0,-30.752617395000005,30.98948479,0.9691893640000001,11.0
Guyana,1952,8.16692798625,5.579,1.0909090909090908,77.27465967636364,45.257143292857144,152050.0,805.3442497538462,69.784899715,0.8004859033333332,83.84955006833333,5492.212945,0.0,98.1,8.607503023916665,8.292448560333334,57.161,0.0,0.0,2.043,0.0,0.0,-8.953444673083334,29.0024929,-1.21178064,337.3333333
Haiti,1952,59.36441702833332,6.2989999999999995,-5.0,11.935961542600001,49.414285930000005,1090.0,418.0453410200001,7.322736682499999,5.945330014666667,35.09563335,3680.733879,0.0,124.32666666666667,15.268246683799997,3.3100042189999996,37.26,0.0,0.0,120.071,16.8926612868,0.0,-23.159671812,8.17910099,2.008857083,146.66666669999998
HolySee,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0910000000001,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,1952,28.445348109999998,7.496,-3.0,37.319594394166664,45.15714264,63920.0,1044.7491584461538,46.323079085,1.730701557,43.60824269538462,4389.852407,41.95,70.95333333333335,9.973775628166667,4.11189181125,41.519,0.0,0.0,13.991,133.83141816900002,15.313191035,-7.513899311846154,14.56089497,3.1590594380000003,359.3333333
HongKongChina,1952,0.0,0.0,0.0,0.0,0.0,0.0,18654.461325363638,0.0,0.0,0.0,6108.842419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hungary,1952,71.40153501500001,2.722,-7.0,45.17977806916667,73.95714242285715,19070.0,3562.209352384615,467.525664725,17.7670815924,44.15299506,10527.34763,24.14,70.0,8.8464235985,18.335025283,64.03,98.94412763,99.18659281500001,103.135,711.7794298,22.5410693975,-0.8591464873846154,13.369024,-0.45593319299999996,27232.33333
Iceland,1952,22.76807980166667,3.822,0.0,35.17541403250001,83.64285823142858,180.0,22833.93676846154,3051.3433765,19.83018962583333,38.02166457923077,14535.37686,0.0,22.9,17.279835713500002,46.8177510636,72.49,0.0,0.0,1.4369999999999998,1967.228905184615,25.397999873333333,-2.380257666,7.507259369,0.7080570709999999,777.3333332999999
India,1952,60.5662324525,5.902,9.0,9.097835448916667,40.94285747,653900.0,321.86874733076917,6.7711630025,5.669852152833333,10.494347017615384,1176.2968640000001,0.0,106.02666666666664,7.520392646,1.3860228453999999,35.843,0.0,0.0,117.065,46.2780375183,9.694169248,-1.565623269615385,20.98031998,2.18100408,73546.0
Indonesia,1952,23.255242688333336,5.462999999999999,0.0,25.61708758083333,55.12857164857143,994090.0,519.5693969,12.28272613,11.140204196800001,21.395536193076925,1499.363309,0.0,188.5,31.61998356608333,2.8749882785,37.802,83.29658733000001,94.53421743333332,40.565,82.0838004122,13.7930593125,3.408236508769231,24.69155693,2.728893119,12730.66667
Iran,1952,36.983922305,6.9079999999999995,-1.0,20.3045524553,27.199999945714286,110750.0,1627.2185842727274,78.9560944325,1.2361792265,20.768130654,5445.688952,0.0,78.87214285714286,17.44679134536364,4.670004025,40.294000000000004,64.86580732,82.71262111666668,11.014000000000001,327.081159786,7.208246927600001,-0.4635781986999996,59.52505112,1.5925162640000001,4095.666667
Iraq,1952,21.50315141333333,7.437,-4.0,0.0,16.114285741428574,8180.0,839.6018162,41.354738637500006,0.0,0.0,7714.621131,0.0,213.5,27.614990474,0.939245376,37.217,74.05220113,84.79680343,13.9,318.945275575,0.0,0.0,117.9309311,2.300182861,1961.6666670000002
Ireland,1952,74.38912275666667,3.409,10.0,58.587479163333334,49.214286259999994,6350.0,16777.2328725,2202.6342773,38.884618499999995,55.331166280769224,10420.56066,27.23060286,42.1,-0.07207257600000005,24.3216152872,67.2,0.0,0.0,41.606,1133.877434153846,25.122946782499998,1.0209333949230774,5.85982,-0.20468034300000001,9628.666667
IsleofMan,1952,63.74269005916667,0.0,0.0,0.0,0.0,30.0,15249.6748485,0.0,0.0,0.0,11305.20221,0.0,0.0,3.9954229438,0.0,0.0,0.0,0.0,95.991,0.0,0.0,0.0,0.0,-0.435322531,0.0
Israel,1952,25.073166975000003,4.322,10.0,34.5823136725,60.81428582428572,1530.0,13925.721800615383,1011.1923499249999,16.689124942166668,42.879143249230765,8173.044257,0.0,43.0,51.26920971466666,20.3235491116,65.128,0.0,0.0,65.547,1362.0659263300001,26.90559937,-10.089164663307692,9.125408375000001,1.585245765,3663.0
Italy,1952,57.74200372083333,2.366,10.0,20.87633633833333,53.542856487142856,83690.0,13818.159515769232,1730.88527675,7.9292614585,19.92262464846154,9862.808311,26.80495528,61.0,7.1762485866666665,20.4176751822,65.94,0.0,0.0,156.55100000000002,715.2513001692307,22.5855121875,0.30918452500000004,10.848339999999999,0.018369716,50684.33333
Jamaica,1952,45.28316405083333,4.128,9.692307692307692,42.539939375454544,83.92857142857143,3410.0,3188.923398666667,105.84685811,0.1575566536,49.65343199181819,5797.061761,33.86333333333333,87.4,17.287564358727273,9.420944474999999,58.082,0.0,0.0,133.571,242.61934683000004,25.724391400000002,-7.6836540579090915,14.00629807,0.41167674600000004,564.6666667000001
Japan,1952,15.968144874166667,3.096,10.0,11.870588781416666,63.5,248760.0,26269.222449615387,2352.63532275,24.04237690666667,10.718329119692308,6433.912694,0.0,49.9,2.3783118881666665,34.1101027196,63.03,0.0,0.0,225.405,1225.6279337153844,9.22614327,1.1125729214615385,4.584348,0.334654417,130529.6667
Jersey,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,1952,12.283733755,7.39,-1.0,45.53111062,16.214285714285715,980.0,1884.9253724444445,117.81302948250001,2.9808265817500006,78.42692239444445,3093.815615,34.93,165.2,4.165135549666666,9.35394605475,46.06399999999999,0.0,0.0,6.082999999999999,332.9528874277778,20.353724395999997,-33.09638036888889,27.1492939,2.500457457,194.33333330000002
Kazakhstan,1952,78.175204652,4.385,-9.0,55.125308172,88.42857142714287,33650.0,1564.5301015999999,80.37259116999999,9.86850251275,48.297209318,7021.849045999999,23.405,40.4,313.122111008,3.5871077257499997,54.858999999999995,0.0,0.0,2.5839999999999996,393.46522395,12.263689056666665,6.8280988547999995,16.820943999999997,-1.583250719,186256.40001999997
Kenya,1952,45.89029061333333,7.45,-2.4166666666666665,27.31103151666667,82.5,35820.0,384.9764277384615,9.3345754775,3.3701486142,31.789596150769228,1707.0818379999998,47.87,169.6,11.515120486,3.00510671775,42.074,82.22907531,92.52817587,11.049000000000001,29.190834876000004,17.366879852000004,-4.191167534538462,31.48476219,4.216679357,1591.333333
Kiribati,1952,46.399176955833326,6.02,0.0,24.696239526888892,0.0,120.0,883.11662963,98.2968749875,0.0,74.92580262666667,5380.922998,0.0,68.32142857142857,4.179272307,4.095075158,43.288999999999994,0.0,0.0,37.408,0.0,0.0,-50.229562679666664,5.257735729,1.6717326959999999,29.333333333333332
Kuwait,1952,7.884399551083334,7.209,-8.166666666666666,61.00433254666667,43.81428528,50.0,22265.070357499997,593.36131985,1.3195329578333335,33.48685164166667,216764.7057,0.0,32.64285714285715,10.145011218,18.128542531249998,52.898,80.71193207499999,88.80939373999999,9.782,5481.4845017,0.8107536735,27.465869984333334,35.227278901428576,-10.46238357,32739.928571428572
Kyrgyzstan,1952,55.203336809999996,4.479,-9.0,0.0,80.64285714285714,8580.0,0.0,0.0,10.640889830499999,59.109916526000006,3520.150234,23.595,0.0,0.0,0.0,52.598,0.0,0.0,0.0,429.69519360000004,13.61559335,-17.949177459833333,15.956613200000001,0.0,0.0
Latvia,1952,30.419681622000002,2.004,-9.0,51.035560788000005,88.71428462285715,32410.0,3346.7639533636366,253.9292295125,5.25053895575,58.405700796,6198.819828,23.8,16.81,88.24026110145454,27.351307309250004,61.852,99.74656994,99.7502644,30.421999999999997,587.67638504,14.2222183075,-7.370140008999999,25.079810000000002,-1.521512891,8798.533332800002
Lebanon,1952,60.3453893775,5.7410000000000005,2.0,16.577922858,31.542857034285714,1310.0,4817.6471366666665,176.696405075,2.4014927846666665,52.438559678000004,7989.893701999999,0.0,33.42,27.278642833,9.90572766875,60.261,0.0,0.0,144.201,932.3097727,14.609052236666665,-35.860636822000004,44.47524643,0.902293295,1133.0
Lesotho,1952,78.06598594666666,5.837000000000001,-0.6363636363636364,26.347918879166667,75.17143031285714,420.0,282.62337406153847,25.1749618025,0.18206944533333333,104.45928189230769,597.6924241,0.0,179.2,11.589920604166666,1.49254408725,41.864,86.25443487,90.92690279,24.868000000000002,0.0,46.398238988,-79.23498055769231,17.26665115,2.982737418,0.0
Liberia,1952,26.690545404166667,6.263999999999999,-6.0,57.04936993222222,59.328571319999995,46290.0,457.7958873984616,4.552032036666667,0.0,60.945694032000006,1151.145992,0.0,216.4705951,3.892914051833334,0.19290463033333335,33.02,43.442448080000005,59.42341179500001,8.448,0.0,0.318976728,-8.296041803200003,34.08774567,-0.978467138,55.0
Libya,1952,8.323908521666668,7.25,-7.0,45.102492394,23.89999962,2170.0,7008.959842333334,168.350772855,0.0,24.88787494,4775.09612,0.0,60.27857142857143,26.25119931,4.239960261333334,36.538000000000004,73.140331665,94.48668531999999,0.596,639.8564356800001,0.0,20.2146174514,24.51953506,1.909570785,165.0
Liechtenstein,1952,49.479166666666664,0.0,0.0,0.0,0.0,70.0,53038.079193,0.0,0.0,0.0,36365.16595,0.0,4.2700000000000005,2.0298182025,56.84089267666667,0.0,0.0,0.0,88.331,0.0,0.0,0.0,0.0,-0.598747646,0.0
Lithuania,1952,49.439777793999994,2.7119999999999997,-9.0,45.999546699999996,88.81428636714284,20200.0,3934.7097737999998,292.27062767250004,4.8620163988,52.18853836999999,11169.7845,23.98,16.73846153846154,194.9149027032,23.287793402749998,64.492,0.0,0.0,39.48,547.7095740000001,16.30041596,-6.188991670199999,21.927296000000002,-0.8492586040000001,15707.266666
Luxembourg,1952,49.806949806666665,1.953,0.0,110.9216908191667,53.81428637,870.0,29155.38102384616,4378.190342,11.163040375,92.32975746307693,28652.275589999997,23.77205419,11.514285714285714,4.907304282166667,35.0593710798,65.76100000000001,0.0,0.0,115.646,1110.355439376923,24.814349863333334,16.321868542153847,11.499053,0.258599007,9408.666667
MacaoChina,1952,0.0,0.0,0.0,0.0,0.0,0.0,16545.383885714287,0.0,0.0,0.0,4972.281506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,1952,63.81733557916666,7.3,0.6923076923076923,19.182441260833336,88.12857164857142,131220.0,323.2315359538461,8.1487257225,0.9933555618,27.624211453076928,2886.02343,37.02,85.56153846153848,10.38811247,0.5938608855,36.076,70.68616958,70.23622047,7.254,0.0,11.735998063333334,-9.14578996876923,23.91659546,4.102818415,308.0
Malawi,1952,44.789456935000004,6.779,-4.0,24.8640582275,86.29999869285714,35670.0,139.21079561384613,8.1164003775,1.4244712025,37.277528663846155,738.3301604,31.85,148.42000000000002,16.38765434766667,0.39142876,36.232,0.0,0.0,25.186,0.0,0.0,-12.519508331769229,25.79216957,3.258819958,671.9166666583334
Malaysia,1952,19.120884695,6.226,5.3076923076923075,70.17095421,49.92857142857143,215910.0,2484.5280963,108.79203204000001,46.51243564333333,60.81877883,3662.265789,34.69,29.333333333333332,4.886319086083333,24.0580178156,54.472,79.10204483,92.60321833,19.503,646.80059,15.862370685,8.129704228461538,16.94842148,2.92279716,85113.23333300001
Maldives,1952,27.222222223333333,5.943,0.0,90.643077635,32.98571395857143,10.0,2747.27045175,151.82623040750002,0.0,93.09621535375001,953.8508393999999,0.0,81.92142857142856,4.242921723749999,6.443811580799999,32.887,96.32649558,98.1701231,252.03,0.0,13.811622374,-6.8975507415,29.66745758,2.472493648,300.66666667670006
Mali,1952,28.09541956583334,6.465,-1.6923076923076923,16.774480945,41.47142900714285,132810.0,204.39554062727277,10.275657995,5.74667668325,30.094028717999997,904.6739615,0.0,148.9357142857143,7.7998849804545465,0.53685515575,26.855999999999998,9.433807007999999,19.64622759,3.83,0.0,13.904952153333333,-13.3195477737,34.49703979,3.52657038,379.0769230846154
Malta,1952,38.28125,4.163,0.0,75.162629029,21.571428708428574,3.0,6932.1811692,698.329929475,58.94782552400001,84.97364548899999,4281.065628,0.0,17.39333333333333,2.9762794678999995,25.054290696,65.738,0.0,0.0,992.133,1105.5610458285714,26.46517227,-9.9142692399,3.220545053,-1.206552647,242.0
MarshallIslands,1952,73.61111111,0.0,0.0,0.0,0.0,130.0,2227.8389802857146,376.0341075,0.0,0.0,5690.814300999999,0.0,49.04285714285714,2.6200950090000004,1.7595760429999998,0.0,0.0,0.0,74.21,0.0,0.0,0.0,12.4055109,0.414669978,77.0
Martinique,1952,0.0,5.705,0.0,0.0,78.75714111285716,0.0,0.0,0.0,0.0,0.0,6712.238127,0.0,0.0,0.0,0.0,55.228,0.0,0.0,207.19400000000002,0.0,0.0,0.0,0.0,0.0,91.66666667
Mauritania,1952,38.412567510833334,6.296,-6.3076923076923075,41.85327202,68.97142791714286,3170.0,518.147129023077,17.6291121075,0.0,53.99483057384615,1486.2318189999999,28.975,150.5,5.0267024715833335,0.8478339666666667,38.28,51.20767798,61.33664597,0.6709999999999999,0.0,0.0,-14.186913131307694,27.48722076,2.828353765,1305.615384613077
Mauritius,1952,54.06403940916667,5.897,9.636363636363637,56.184010838888895,48.08571352285714,390.0,2925.3045502222226,100.749721635,2.7711036479999995,61.22550633222222,3935.911414,0.0,81.0,9.000146096625,10.8555795595,49.636,84.30308904,94.538963,255.435,0.0,0.0,-5.041495491999999,13.804516,0.45443724,176.0
Mayotte,1952,47.522522521666666,7.91,0.0,0.0,0.0,160.0,0.0,0.0,3.003066891,0.0,0.0,0.0,0.0,0.0,0.0,46.677,0.0,0.0,44.032,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1952,52.23488258416668,6.687,-6.0,17.679072064916667,43.11428669714285,667510.0,4559.174441461538,176.9783557375,17.303015891999998,17.884939653692307,6956.251058,37.834,48.54285714285714,25.887488874666673,8.2218196486,50.21,89.35105196,96.1265546125,15.047,253.25257201,11.34550317,-0.9123355828461539,14.346844692307691,1.636412589,37246.0
Monaco,1952,0.0,0.0,0.0,0.0,0.0,0.0,71641.39825299998,3629.2100902499997,0.0,0.0,23395.97233,0.0,3.5857142857142854,3.9580959085,53.97502004333333,0.0,0.0,0.0,13319.463,0.0,0.0,0.0,10.33135319,-0.116139097,0.0
Mongolia,1952,81.84647948416668,5.537000000000001,-7.0,41.55535463571429,71.52857208428571,117170.0,526.2224795999999,32.343616195,0.5740523783333334,59.359845674285715,1573.133715,0.0,54.5,33.21165260242857,4.587937584333333,42.917,97.7688517,97.71011943,0.516,215.91653254999997,14.06142240675,-17.804491038857144,42.3170166,0.946166918,300.6666667
Montenegro,1952,38.14126394,4.052,-7.0,39.22345068,0.0,5430.0,1865.4143820000002,190.84736989499999,0.0,67.76525643999999,5295.171203,0.0,10.4,6.7999958125,29.1250343,59.556000000000004,0.0,0.0,29.479,0.0,0.0,-28.51241902,0.0,0.48061044799999997,4950.0
Montserrat,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6989.053111,0.0,9.857999999999999,0.0,0.0,0.0,0.0,0.0,141.971,0.0,0.0,0.0,0.0,0.0,32.38888888966667
Morocco,1952,64.04048701166667,6.577999999999999,-6.857142857142857,23.98274550416667,27.357142857142858,50170.0,1070.2851818076922,28.410968195,6.94417163025,29.583602692307696,3376.40714,0.0,84.5,4.261570992833334,11.35185036475,45.498000000000005,53.72708953,74.160277745,21.028000000000002,99.575522205,23.722647975,-5.632481079846153,22.31610298,1.6067059830000001,3567.666667
Mozambique,1952,60.55395186416666,6.6,-1.8888888888888888,16.318051681375003,92.07142966285713,411880.0,220.9770233875,9.538271617500001,7.5057317275,35.191581334999995,937.0520761,0.0,143.7,27.678664263571427,0.588020836,31.034000000000002,27.101778399999997,43.6443638,8.279,18.900351473,0.0,-18.873529655,32.36027908,2.9924532760000004,1074.333333
Myanmar,1952,16.42470378166667,6.002000000000001,8.0,5.007300829636365,77.7999997842857,348680.0,0.0,0.6730556925,0.083068851,7.308106727846155,1014.6377130000001,0.0,84.4076923076923,8.05316981009091,0.12216869600000001,35.513000000000005,89.94176457,94.58631256,26.288,18.8090592454,3.8089192630000004,-1.5483501236923076,17.34100342,1.936011741,1133.0
Namibia,1952,47.018061679999995,5.99,6.0,53.208281626250006,65.14285768714286,80320.0,2155.9963855,109.5854769025,2.717926761333333,59.08756376875,4847.560886,0.0,55.084615384615375,14.30484895742857,2.69687276975,41.386,0.0,0.0,0.612,0.0,27.391185670000002,-5.975700224,25.37347221,3.2777448089999996,2102.466666734
Nauru,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.83133169999996,0.0,0.0,6510.019241,0.0,34.71666666666667,0.0,0.0,0.0,0.0,0.0,151.952,0.0,0.0,0.0,26.21061516,0.0,110.611111125
Nepal,1952,28.250073579999995,5.992999999999999,-7.0,13.434747884545454,54.64285768714286,39000.0,175.8949960076923,4.4489087225,0.011031168000000001,22.470403921363637,1091.731446,35.855000000000004,230.6,7.640077049083334,0.47780116159999997,35.204,0.0,0.0,57.836999999999996,14.6568515867,8.670856856,-8.953852544181817,18.0339222,3.2867361639999997,29.33333333
Netherlands,1952,60.552428909999996,3.09,10.0,56.24596201916666,59.09999956285714,3600.0,17275.475155769233,2213.8245150000002,24.378537753333333,52.22659665538462,15128.3374,0.0,22.7,4.094899650416666,42.1545784124,72.13,0.0,0.0,247.445,988.8704856461537,22.3666916675,3.4538450292307696,9.270905,0.993969751,54758.0
NetherlandsAntilles,1952,0.0,5.7,0.0,0.0,62.57142911857142,0.0,0.0,0.0,0.0,0.0,10554.356029999999,0.0,0.0,0.0,0.0,60.02,95.10354766,96.98057948,145.215,0.0,0.0,0.0,0.0,0.48499109100000004,5331.9444445
NewCaledonia,1952,13.97702407,5.223,0.0,14.528380774999999,54.09999956285714,8390.0,11219.834119888888,0.0,1.119686881,29.714318965,20881.80491,0.0,0.0,5.190194163888889,19.5983746915,50.343,0.0,0.0,3.47,0.0,0.0,-15.185938189999998,0.0,0.24335384899999998,473.0
NewZealand,1952,58.16781233750001,3.3191800000000002,10.0,29.149347037000002,66.74285725285715,82660.0,12535.62593625,1427.0703563,7.387477161,28.948084377999997,21113.15131,0.0,27.3,5.462333242875,37.915776148,69.39,0.0,0.0,7.365,2523.0481875384617,29.74307957,0.20126265789999992,15.3076,0.28226857899999996,9328.0
Nicaragua,1952,34.68990637666667,7.1579999999999995,-8.0,24.305985829166662,45.871427807142865,38140.0,1266.9735516076921,39.480322852499995,3.1900204122500004,42.34653194846154,6224.727896,0.0,74.11333333333332,1148.1430331195,2.17124359675,41.975,0.0,0.0,10.543,118.551849064,15.880028801999998,-17.015539062384615,16.76382446,1.7032481130000001,275.0
Niger,1952,26.820873135833335,6.877999999999999,-2.8461538461538463,17.00899173972727,44.999999454285714,13280.0,232.9555943,4.801736345,9.0220062725,22.6966993265,1523.758752,29.44,115.61666666666666,4.8567957543333335,0.23180858324999998,34.94,0.0,0.0,2.06,0.0,0.0,-6.513422676083334,39.79191589,3.749509179,608.3846154123078
Nigeria,1952,78.58698317583334,6.354,-0.9230769230769231,28.89401164425,47.64285768857143,131370.0,360.8684415846154,15.914126444999999,0.8917008456666666,22.957973914615387,1077.281856,34.870000000000005,130.31428571428572,21.835077625583335,4.30476285725,33.818000000000005,51.07765836,66.38354494,42.438,42.895426203,0.2547159225,4.3442240714615385,29.38738823,3.868583932,2181.666667
Niue,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.515750325,0.0,0.0,0.0,0.0,22.4125,0.0,0.0,0.0,0.0,0.0,18.023,0.0,0.0,0.0,7.569135189,0.0,3.6666666670000003
NorthKorea,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.07142857142857,0.0,0.0,0.0,0.0,0.0,78.468,0.0,0.0,0.0,0.0,0.624121586,891.0
NorthernMarianaIslands,1952,7.065217391,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,4599.831287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.565,0.0,0.0,0.0,0.0,-2.457878906,0.0
Norway,1952,3.2650877668333336,2.61,10.0,39.8693366775,78.55714307428572,93010.0,25249.831374615387,4130.46422525,14.600708411666666,34.07947427615385,9126.134151,23.37598781,23.7,6.885598657750001,48.172540882199996,72.67,0.0,0.0,8.652000000000001,5757.277377615385,27.835943236666665,5.511996348923076,5.5422769999999995,0.49745166399999996,9694.666667
